,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,words,wordcount
235,612,92240,22891567,2014-11-17,1552791,Brad,"Bernardita was the BEST host! So warm, friendly and welcoming. Even though I only stayed for one night, I felt right at home and made a new friend. Her house is within walking distance of the Pajaritos metro and bus station. From there it's an easy and cheap 15 min. bus ride to the airport. The private room/bath has everything you need and if not, Bernardita will bend over backwards to make sure you're comfortable.  She even got up before 5 a.m. to make sure I had breakfast before going to the airport. So sweet!  I highly recommend Bernardita's place.",en,"['bernardita', 'was', 'the', 'best', 'host!', 'so', 'warm,', 'friendly', 'and', 'welcoming.', 'even', 'though', 'i', 'only', 'stayed', 'for', 'one', 'night,', 'i', 'felt', 'right', 'at', 'home', 'and', 'made', 'a', 'new', 'friend.', 'her', 'house', 'is', 'within', 'walking', 'distance', 'of', 'the', 'pajaritos', 'metro', 'and', 'bus', 'station.', 'from', 'there', ""it's"", 'an', 'easy', 'and', 'cheap', '15', 'min.', 'bus', 'ride', 'to', 'the', 'airport.', 'the', 'private', 'room/bath', 'has', 'everything', 'you', 'need', 'and', 'if', 'not,', 'bernardita', 'will', 'bend', 'over', 'backwards', 'to', 'make', 'sure', ""you're"", 'comfortable.', 'she', 'even', 'got', 'up', 'before', '5', 'a.m.', 'to', 'make', 'sure', 'i', 'had', 'breakfast', 'before', 'going', 'to', 'the', 'airport.', 'so', 'sweet!', 'i', 'highly', 'recommend', ""bernardita's"", 'place.']",100
236,613,92240,23306146,2014-11-28,13844145,Masako,"It was my first visit to Chile or South America, and I am so glad that I decided to stay at Bernardita's, rather than an apt hotel which I originally thought of staying at throughout my stay in Santiago. 

Bernardita made sure that everything would go smoothly by promptly responding to my inquires before/after booking the room and being there for me during my stay.  Understanding the concerns about the water/food, she prepared meals using the purified water and disinfecting/washing fruits and vegetables without showing any sign of annoyance. I could feel that what is important for her is to make sure her guests are having a great time. 

Bernardita is so giving, and so are her friends and family members who all made me feel part of the family, despite my short stay.

Also, since Bernardita makes curtains and tailors clothes, she has an excellent taste in fabric, which explains the high quality of the bed sheets, bed covers, etc. that she made herself!

My stay in Santiago was unbelievable, and I would like to thank her to make that possible!",en,"['it', 'was', 'my', 'first', 'visit', 'to', 'chile', 'or', 'south', 'america,', 'and', 'i', 'am', 'so', 'glad', 'that', 'i', 'decided', 'to', 'stay', 'at', ""bernardita's,"", 'rather', 'than', 'an', 'apt', 'hotel', 'which', 'i', 'originally', 'thought', 'of', 'staying', 'at', 'throughout', 'my', 'stay', 'in', 'santiago.', 'bernardita', 'made', 'sure', 'that', 'everything', 'would', 'go', 'smoothly', 'by', 'promptly', 'responding', 'to', 'my', 'inquires', 'before/after', 'booking', 'the', 'room', 'and', 'being', 'there', 'for', 'me', 'during', 'my', 'stay.', 'understanding', 'the', 'concerns', 'about', 'the', 'water/food,', 'she', 'prepared', 'meals', 'using', 'the', 'purified', 'water', 'and', 'disinfecting/washing', 'fruits', 'and', 'vegetables', 'without', 'showing', 'any', 'sign', 'of', 'annoyance.', 'i', 'could', 'feel', 'that', 'what', 'is', 'important', 'for', 'her', 'is', 'to', 'make', 'sure', 'her', 'guests', 'are', 'having', 'a', 'great', 'time.', 'bernardita', 'is', 'so', 'giving,', 'and', 'so', 'are', 'her', 'friends', 'and', 'family', 'members', 'who', 'all', 'made', 'me', 'feel', 'part', 'of', 'the', 'family,', 'despite', 'my', 'short', 'stay.', 'also,', 'since', 'bernardita', 'makes', 'curtains', 'and', 'tailors', 'clothes,', 'she', 'has', 'an', 'excellent', 'taste', 'in', 'fabric,', 'which', 'explains', 'the', 'high', 'quality', 'of', 'the', 'bed', 'sheets,', 'bed', 'covers,', 'etc.', 'that', 'she', 'made', 'herself!', 'my', 'stay', 'in', 'santiago', 'was', 'unbelievable,', 'and', 'i', 'would', 'like', 'to', 'thank', 'her', 'to', 'make', 'that', 'possible!']",182
237,616,92240,24865828,2015-01-03,8918291,Monique,"Muchas gracias Bernardita fue un plaser enorme conocer te. Eres una mujer muy amable y la anfitriona perfecta. Te desa la mejor y espero nos vemos un dia en el futuro. Bernardita ist die geborene Gastgeberin und man bekommt nicht nur ein schoenes Zimmer aber auch einen ganz persoenlichen Empfang in ihrem Haus. Ich kann es nur empfehlen. She is not only the perfect host but also gives you the feeling of arriving at home. Unfortunately I only stayed one night. It will be longer next time. :-) You will have a fanstastic stay at her house. Enjoy. Un abrazo Monique
",en,"['muchas', 'gracias', 'bernardita', 'fue', 'un', 'plaser', 'enorme', 'conocer', 'te.', 'eres', 'una', 'mujer', 'muy', 'amable', 'y', 'la', 'anfitriona', 'perfecta.', 'te', 'desa', 'la', 'mejor', 'y', 'espero', 'nos', 'vemos', 'un', 'dia', 'en', 'el', 'futuro.', 'bernardita', 'ist', 'die', 'geborene', 'gastgeberin', 'und', 'man', 'bekommt', 'nicht', 'nur', 'ein', 'schoenes', 'zimmer', 'aber', 'auch', 'einen', 'ganz', 'persoenlichen', 'empfang', 'in', 'ihrem', 'haus.', 'ich', 'kann', 'es', 'nur', 'empfehlen.', 'she', 'is', 'not', 'only', 'the', 'perfect', 'host', 'but', 'also', 'gives', 'you', 'the', 'feeling', 'of', 'arriving', 'at', 'home.', 'unfortunately', 'i', 'only', 'stayed', 'one', 'night.', 'it', 'will', 'be', 'longer', 'next', 'time.', ':-)', 'you', 'will', 'have', 'a', 'fanstastic', 'stay', 'at', 'her', 'house.', 'enjoy.', 'un', 'abrazo', 'monique']",101
238,617,92240,25203765,2015-01-09,24317336,Jean,"Great stay, very convenient and a lovely room. Bernadita made me feel welcome and went out of her way to assist me getting around. Thanks so much!",en,"['great', 'stay,', 'very', 'convenient', 'and', 'a', 'lovely', 'room.', 'bernadita', 'made', 'me', 'feel', 'welcome', 'and', 'went', 'out', 'of', 'her', 'way', 'to', 'assist', 'me', 'getting', 'around.', 'thanks', 'so', 'much!']",27
239,618,92240,25989167,2015-02-01,22142914,Peggy,Bernadette welcomes you as part of the family and immediately feeds you fresh fruit and juice and is very helpful and tries to practice her English which is better than my Spanish. She is a very lovely host and her room is bright and clean.,en,"['bernadette', 'welcomes', 'you', 'as', 'part', 'of', 'the', 'family', 'and', 'immediately', 'feeds', 'you', 'fresh', 'fruit', 'and', 'juice', 'and', 'is', 'very', 'helpful', 'and', 'tries', 'to', 'practice', 'her', 'english', 'which', 'is', 'better', 'than', 'my', 'spanish.', 'she', 'is', 'a', 'very', 'lovely', 'host', 'and', 'her', 'room', 'is', 'bright', 'and', 'clean.']",45
240,619,92240,27564118,2015-03-07,10625704,John,"Bernardita was a fantastic host!  She picked us up from the airport and brought us to the grocery store for our hiking trip for a little extra.  She even took time to put together a meal for us, as we arrived late and we're leaving early. Her house was lovely and she is very warm and inviting.  We will definitely be staying here next time we come!",en,"['bernardita', 'was', 'a', 'fantastic', 'host!', 'she', 'picked', 'us', 'up', 'from', 'the', 'airport', 'and', 'brought', 'us', 'to', 'the', 'grocery', 'store', 'for', 'our', 'hiking', 'trip', 'for', 'a', 'little', 'extra.', 'she', 'even', 'took', 'time', 'to', 'put', 'together', 'a', 'meal', 'for', 'us,', 'as', 'we', 'arrived', 'late', 'and', ""we're"", 'leaving', 'early.', 'her', 'house', 'was', 'lovely', 'and', 'she', 'is', 'very', 'warm', 'and', 'inviting.', 'we', 'will', 'definitely', 'be', 'staying', 'here', 'next', 'time', 'we', 'come!']",67
241,620,92240,28439462,2015-03-23,26706518,Dan,We took up Bernardita's offer to meet our flight. This was very kind of her and this kindness and care for her visitors continued through our short stay (only 12 hours). She was a gracious host. Although we did not share a language we managed to communicate well with the help of our cell-phone translation. Bernardita's home is quite close to the international airport and is in the same neighbourhood as a Police academy so it is particularly safe.,en,"['we', 'took', 'up', ""bernardita's"", 'offer', 'to', 'meet', 'our', 'flight.', 'this', 'was', 'very', 'kind', 'of', 'her', 'and', 'this', 'kindness', 'and', 'care', 'for', 'her', 'visitors', 'continued', 'through', 'our', 'short', 'stay', '(only', '12', 'hours).', 'she', 'was', 'a', 'gracious', 'host.', 'although', 'we', 'did', 'not', 'share', 'a', 'language', 'we', 'managed', 'to', 'communicate', 'well', 'with', 'the', 'help', 'of', 'our', 'cell-phone', 'translation.', ""bernardita's"", 'home', 'is', 'quite', 'close', 'to', 'the', 'international', 'airport', 'and', 'is', 'in', 'the', 'same', 'neighbourhood', 'as', 'a', 'police', 'academy', 'so', 'it', 'is', 'particularly', 'safe.']",79
242,621,92240,30082285,2015-04-17,28201299,Hayley,"My whole experience was a very positive one. I had one night and half a day in Santiago between flights. Bernardita picked me up from the airport, on arrival at her home I met her lovely son and work colleague,  she put out cake, pastries, ham, cheese, etc and we engaged in a funny conversation using a phone app to communicate (my spanish is poor and her English is developing :-)).  Dinner was easy,  as restaurants are close. She also put on a great breakfast and was very helpful with me being gluten intolerant. She also joined me when I headed into the city, which was an easy bus and train ride in. As she works from home, she is so flexibl,  making her so suitable for being a helpful hostess.",en,"['my', 'whole', 'experience', 'was', 'a', 'very', 'positive', 'one.', 'i', 'had', 'one', 'night', 'and', 'half', 'a', 'day', 'in', 'santiago', 'between', 'flights.', 'bernardita', 'picked', 'me', 'up', 'from', 'the', 'airport,', 'on', 'arrival', 'at', 'her', 'home', 'i', 'met', 'her', 'lovely', 'son', 'and', 'work', 'colleague,', 'she', 'put', 'out', 'cake,', 'pastries,', 'ham,', 'cheese,', 'etc', 'and', 'we', 'engaged', 'in', 'a', 'funny', 'conversation', 'using', 'a', 'phone', 'app', 'to', 'communicate', '(my', 'spanish', 'is', 'poor', 'and', 'her', 'english', 'is', 'developing', ':-)).', 'dinner', 'was', 'easy,', 'as', 'restaurants', 'are', 'close.', 'she', 'also', 'put', 'on', 'a', 'great', 'breakfast', 'and', 'was', 'very', 'helpful', 'with', 'me', 'being', 'gluten', 'intolerant.', 'she', 'also', 'joined', 'me', 'when', 'i', 'headed', 'into', 'the', 'city,', 'which', 'was', 'an', 'easy', 'bus', 'and', 'train', 'ride', 'in.', 'as', 'she', 'works', 'from', 'home,', 'she', 'is', 'so', 'flexibl,', 'making', 'her', 'so', 'suitable', 'for', 'being', 'a', 'helpful', 'hostess.']",131
243,623,92240,32770174,2015-05-21,11952374,Mark,"What a wonderful way to arrive in Santiago. Bernadita picked me up at the airport. She invited me for both lunch and dinner too and then next morning after breakfast took my back to the airport. 

Bernadita's house is very pleasant and in a very quiet street. The bed is very comfortable and the room has a private bathroom. 

I certainly recommend Bernadita as a wonderful host. If you are stopping in santiago overnight between flights the location is just about perfect.
",en,"['what', 'a', 'wonderful', 'way', 'to', 'arrive', 'in', 'santiago.', 'bernadita', 'picked', 'me', 'up', 'at', 'the', 'airport.', 'she', 'invited', 'me', 'for', 'both', 'lunch', 'and', 'dinner', 'too', 'and', 'then', 'next', 'morning', 'after', 'breakfast', 'took', 'my', 'back', 'to', 'the', 'airport.', ""bernadita's"", 'house', 'is', 'very', 'pleasant', 'and', 'in', 'a', 'very', 'quiet', 'street.', 'the', 'bed', 'is', 'very', 'comfortable', 'and', 'the', 'room', 'has', 'a', 'private', 'bathroom.', 'i', 'certainly', 'recommend', 'bernadita', 'as', 'a', 'wonderful', 'host.', 'if', 'you', 'are', 'stopping', 'in', 'santiago', 'overnight', 'between', 'flights', 'the', 'location', 'is', 'just', 'about', 'perfect.']",82
244,624,92240,32939029,2015-05-23,17879798,Tom,"The room was very comfortable with it's own bathroom (this was good since I spend most of my time sleeping and recovering from an 18 hour bus ride!)

Bernardita was very friendly (we communicated in a combination of my bad spanish, and Bernardita's somewhat better english!).

I was provided me with ample fresh fruit and a large breakfast. ",en,"['the', 'room', 'was', 'very', 'comfortable', 'with', ""it's"", 'own', 'bathroom', '(this', 'was', 'good', 'since', 'i', 'spend', 'most', 'of', 'my', 'time', 'sleeping', 'and', 'recovering', 'from', 'an', '18', 'hour', 'bus', 'ride!)', 'bernardita', 'was', 'very', 'friendly', '(we', 'communicated', 'in', 'a', 'combination', 'of', 'my', 'bad', 'spanish,', 'and', ""bernardita's"", 'somewhat', 'better', 'english!).', 'i', 'was', 'provided', 'me', 'with', 'ample', 'fresh', 'fruit', 'and', 'a', 'large', 'breakfast.']",58
245,626,92240,39134528,2015-07-20,6352524,Lionel,"Everything was positive regarding my overnighter at Bernadita's.  I made the booking just 48hrs before when another arrangement I had failed at the last minute and I got an immediate response from Bernadita.  I arrived to a very warm welcome, a cup of coffee and some delicious lemon pie.  The room and private bathroom were very well presented.  The breakfast she provided was organised to my likes, not just needs.  I also made the most of her offer of a ride to the airport when I found the alternative shared taxi presented complications and was not possible at the time I wanted to go.  That was obviously very convenient for me and her rates were quite reasonable.
Bernadetta makes you feel right at home.  It really put my Spanish to the test - I had my longest Spanish conversation ever over a cup of tea in the afternoon.  Mind you she manages very well with non Spanish speakers too with some help from translator apps.
I will certainly share her hospitality again on future trips.",en,"['everything', 'was', 'positive', 'regarding', 'my', 'overnighter', 'at', ""bernadita's."", 'i', 'made', 'the', 'booking', 'just', '48hrs', 'before', 'when', 'another', 'arrangement', 'i', 'had', 'failed', 'at', 'the', 'last', 'minute', 'and', 'i', 'got', 'an', 'immediate', 'response', 'from', 'bernadita.', 'i', 'arrived', 'to', 'a', 'very', 'warm', 'welcome,', 'a', 'cup', 'of', 'coffee', 'and', 'some', 'delicious', 'lemon', 'pie.', 'the', 'room', 'and', 'private', 'bathroom', 'were', 'very', 'well', 'presented.', 'the', 'breakfast', 'she', 'provided', 'was', 'organised', 'to', 'my', 'likes,', 'not', 'just', 'needs.', 'i', 'also', 'made', 'the', 'most', 'of', 'her', 'offer', 'of', 'a', 'ride', 'to', 'the', 'airport', 'when', 'i', 'found', 'the', 'alternative', 'shared', 'taxi', 'presented', 'complications', 'and', 'was', 'not', 'possible', 'at', 'the', 'time', 'i', 'wanted', 'to', 'go.', 'that', 'was', 'obviously', 'very', 'convenient', 'for', 'me', 'and', 'her', 'rates', 'were', 'quite', 'reasonable.', 'bernadetta', 'makes', 'you', 'feel', 'right', 'at', 'home.', 'it', 'really', 'put', 'my', 'spanish', 'to', 'the', 'test', '-', 'i', 'had', 'my', 'longest', 'spanish', 'conversation', 'ever', 'over', 'a', 'cup', 'of', 'tea', 'in', 'the', 'afternoon.', 'mind', 'you', 'she', 'manages', 'very', 'well', 'with', 'non', 'spanish', 'speakers', 'too', 'with', 'some', 'help', 'from', 'translator', 'apps.', 'i', 'will', 'certainly', 'share', 'her', 'hospitality', 'again', 'on', 'future', 'trips.']",175
